application_number,inventor_name_first,inventor_name_middle,inventor_name_last,inventor_rank,inventor_region_code,inventor_country_code,inventor_country_name,inventor_address_type
90012576,JOHNSON MATTHEY PUBLIC,,LIMITED COMPANY,2,,GB,UNITED KINGDOM,residence
90012576,SCOTT,S.,SERVILLA (3RD PTY REQ.),3,NJ,US,UNITED STATES,residence
90012577,,,6875377,1,,,,residence
90012577,SOURCE PRODUCTION &,,"EQUIPMENT CO., INC. (3RD PTY REQ.)",3,CA,US,UNITED STATES,residence
90012577,OSA GLOBAL,,INC.,2,MA,US,UNITED STATES,residence
90012578,,,5351285,1,,,,residence
90012578,UNITED STATES CELLULAR,,CORPORATION(3RD. PTY. REQ.),3,IL,US,,residence
90012578,"RONALD A. KATZ TECHNOLOGY LICENSING,",,L.P.(OWNER),2,CA,US,,residence
90012579,Benjamin,L.,Kiersz(3RD.PTY.REQ.),3,VA,US,,residence
90012579,STEPHEN,G.,NELSON(OWNER),2,AZ,US,,residence
90012579,,,6258429,1,,,,residence
90012580,,,5511122,1,,,,residence
90012580,STEPHEN,W.,PALAN(3RD.PTY.REQ.),3,DC,US,,residence
90012580,"USA, THE AS REPRESENTED BY THE",,SECRETARY OF THE NAVY(OWNER),2,DC,US,,residence
90012581,,,7018501,1,,,,residence
90012581,BENJAMIN,L.,KIERSZ (3RD PTY REQ.),3,VA,US,UNITED STATES,residence
90012581,STEPHEN,G.,NELSON (INV),2,AZ,US,UNITED STATES,residence
90012582,,,"6,083,213",1,,,,residence
90012582,KEVIN,W.,"MCCABE, ESQ. (3RD PTY. REQ.)",3,DC,US,UNITED STATES,residence
90012582,KATETRY,,KFT (OWNER),2,,HU,HUNGARY,residence
90012583,,,6799923,1,,,,residence
90012583,TRIC TOOLS,,INC.,2,CA,US,UNITED STATES,residence
90012583,"SCHWEGMAN, LUNDBERG",,"& WOESSNER, P.A. (3RD PTY REQ.)",3,MN,US,,residence
90012584,INDUSTRIAL TECHNOLOGY RESEARCH,,INSTITUTE (OWNER),2,,TW,TAIWAN,residence
90012584,,,"6,164,791",1,,,,residence
90012584,REBECCA,G.,RUDICH (3RD PTY. REQ.),3,DC,US,UNITED STATES,residence
90012585,JAY,S.,WALKER (INV),2,CT,US,UNITED STATES,residence
90012585,ON-NET SURVEILLANCE,,"SYSTEMS, INC. (3RD PTY REQ.)",3,NY,US,UNITED STATES,residence
90012585,,,7817182,1,,,,residence
90012586,DAVID,L.,MCCOMBS (3RD PTY REQ.),3,TX,US,UNITED STATES,residence
90012586,,,6161133,1,,,,residence
90012586,INTELLECTUAL,,VENTURES L LLC,2,DE,US,UNITED STATES,residence
90012587,,,7629705,1,,,,residence
90012587,GENERAL ELECTRIC,,COMPANY,2,NY,US,UNITED STATES,residence
90012587,MITSUBISHI HEAVY,,"INDUSTRIES, LTD. (3RD PTY REQ.)",3,,JP,JAPAN,residence
90012588,PANASONIC,,CORPORATION(OWNER),2,VA,US,UNITED STATES,residence
90012588,PANASONIC,,CORPORATION(OWNER),2,,JP,JAPAN,postal
90012588,THE VILLAMAR FIRM,,PLLC(3RD.PTY.REQ.),3,VA,US,,residence
90012588,,,7772769,1,,,,residence
90012589,,,6435275,1,,,,residence
90012589,DOWNHOLE PRODUCTS,,PLC(OWNER),2,,GB,UNITED KINGDOM,residence
90012589,JACKSON WALKER,,L.L.P.(3RD.PTY.REQ.),3,TX,US,,residence
90012590,"THOMAS CARNAVALE, SENTRY 360",,"SECURITY, INC.(3RD.PTY.REQ.)",3,IL,US,,residence
90012590,GRANDEYE,,LTD(OWNER),2,,GB,UNITED KINGDOM,residence
90012590,,,6243099,1,,,,residence
90012591,GREGORY,S.,ANTOUN (OWNER),2,PA,US,UNITED STATES,residence
90012591,,,"5,951,216",1,,,,residence
90012591,MR. MICHAEL,G.,JOHNSON (3RD PTY. REQ.),3,NC,US,UNITED STATES,residence
90012593,,,"7,691,938 B2",1,,,,residence
90012593,GORDON,P.,KLANCNIK (3RD PTY. REQ.),3,,,,residence
90012593,AKZO NOBEL COATINGS INTERNATIONAL,,B.V. (OWNER),2,,NL,NETHERLANDS,residence
90012594,GREGORY,C.,BAKER (3RD PTY. REQ.),3,UT,US,UNITED STATES,residence
90012594,"TAIWAN FULGENT ENTERPRISE CO.,",,LTD. (OWNER),2,,TW,TAIWAN,residence
90012594,,,"7,740,244 B2",1,,,,residence
90012595,"SCHWEGMAN, LUNDBERG & WOESSNER",,", PA (3RD PTY REQ.)",3,MN,US,UNITED STATES,residence
90012595,,,7603311,1,,,,residence
90012595,"PURPLE LEAF, LLC",,A DELAWARE LIMITED LIABILITY CO.,2,DE,US,UNITED STATES,residence
90012596,,,6260087,1,,,,residence
90012596,INTELLECTUAL VENTURES,,II LLC,2,DE,US,UNITED STATES,residence
90012596,DAVID,L.,MCCOMBS (3RD PTY REQ.),3,TX,US,UNITED STATES,residence
90012597,"DEGELMAN INDUSTRIES,",,LTD.,2,,CA,CANADA,residence
90012597,DUANE,C.,BASCH (3RD PTY REQ.),3,NY,US,UNITED STATES,residence
90012597,,,7805863,1,,,,residence
90012598,"BELDEN,",,INC.(OWNER),2,MO,US,UNITED STATES,residence
90012598,,,6530807,1,,,,residence
90012598,HISCOCK & BARCLAY,,LLP(3RD.PTY.REQ.),3,NY,US,UNITED STATES,residence
90012599,"ERNIE BALL,",,INC.(OWNER),2,CA,US,UNITED STATES,residence
90012599,ROBERT,L.,NORTON(3RD. PTY. REQ.),3,NY,US,UNITED STATES,residence
90012599,,,6433264,1,,,,residence
90012600,LUCIAN,W.,BEAVERS(3RD.PTY.REQ.),3,TN,US,,residence
90012600,AVAGO TECHNOLOGIES ECBU IP,,(SINGAPORE)PTE. LTD.(OWNER),2,,SG,SINGAPORE,residence
90012600,,,6768101,1,,,,residence
90012601,,,6767083,1,,,,residence
90012601,ILLINOIS TOOL,,"WORKS, INC.",2,IL,US,UNITED STATES,residence
90012601,CHRISTOPHER,R.,CARROLL (ATTONEY OF RECORD),3,MO,US,UNITED STATES,residence
90012602,TRIC TOOLS,,INC.,2,CA,US,UNITED STATES,residence
90012602,"SCHWEGAN, LUNBERG",,& WOESSNER,3,MN,US,UNITED STATES,residence
90012602,,,6793442,1,,,,residence
90012603,"VISTEON GLOBAL TECHNOLOGIES,",,INC. (OWNER),2,MI,US,UNITED STATES,residence
90012603,,,"5,544,060",1,,,,residence
90012603,KATHLEEN,D.,"FITTERLING C/O ERISE IP, P.A. (3RD PTY. RE",3,KS,US,UNITED STATES,residence
90012604,,,"6,371,977 B1",1,,,,residence
90012604,TECHNICHE SOLUTIONS DBA TECHNICHE,,INTERNATIONAL (OWNER),2,CA,US,UNITED STATES,residence
90012604,ERIC,A.,HANSCOM (3RD PTY. REQ.),3,CA,US,UNITED STATES,residence
90012605,HANTOVER,,INC.,2,MO,US,UNITED STATES,residence
90012605,,,6082559,1,,,,residence
90012605,JOHN,P.,TERESINSKI (3RD PTY REQ.),3,TX,US,UNITED STATES,residence
90012606,SCR,,PHARMATOP,2,,FR,FRANCE,residence
90012606,FOLEY & LARDNER LLP,,BENJAMIN A. BERKOWITZ,3,DC,US,UNITED STATES,residence
90012606,,,6028222,1,,,,residence
90012607,,,7590602,1,,,,residence
90012607,HERMAN,R.,HEFLIN III(3RD PTY REQ.),3,VA,US,UNITED STATES,residence
90012607,MONEYCAT,,LTD.,2,,IL,ISRAEL,residence
90012608,"PURPLE LEAF, LLC, A DELAWARE LIMITED",,LIABILITY COMPANY(OWNER),2,DE,US,,residence
90012608,"SCHWEGMAN, LUNDBERG & WOESSNER,",,P.A.(3RD.PTY.REQ.),3,MN,US,,residence
90012608,,,8027913,1,,,,residence
90012609,MONEYCAT,,LTD (OWNER),2,,IL,ISRAEL,residence
90012609,,,8051011,1,,,,residence
90012609,HERMAN,R.,HEFLIN III (3RD. PTY. REQ.),3,VA,US,UNITED STATES,residence
90012610,,,5470208,1,,,,residence
90012610,HAROLD,D.,KLETSCHKA (INV),2,MN,US,UNITED STATES,residence
90012610,HALL ESTILL,,ATTORNEYS AT LAW (MDMMY),3,OK,US,UNITED STATES,residence
90012610,HALL ESTILL,,ATTORNEYS AT LAW (MDMMY),3,OK,US,UNITED STATES,postal
90012611,"EXTREME NETWORKS,",,INC.(OWNER),2,CA,US,,residence
90012611,DAVID,M.,"ROCCIO, ESQ.(3RD.PTY.REQ.)",3,MA,US,,residence
90012611,,,6859438,1,,,,residence
90012612,,,"7,030,781 B2",1,,,,residence
90012612,"MELVINO TECHNOLOGIES,",,LIMITED (OWNER),2,,VG,"VIRGIN ISLANDS, BRITISH",residence
90012612,ELECTRONIC FRONTIER,,FOUNDATION (3RD PTY. REQ.),3,CA,US,UNITED STATES,residence
90012613,"ROYLANCE, ABRAMS, BERDO & GOODMAN,",,LLP (3RD PTY. REQ.),3,DC,US,UNITED STATES,residence
90012613,Andrzej,,Bobel (OWNER),2,IL,US,UNITED STATES,residence
90012613,,,"5,434,480",1,,,,residence
90012614,SPX,,CORPORATION (OWNER),2,NC,US,UNITED STATES,residence
90012614,,,"7,974,750 B2",1,,,,residence
90012614,"DOWELL & DOWELL,",,P.C. (3RD PTY. REQ.),3,VA,US,UNITED STATES,residence
90012615,HERMAN,R.,HEFLIN III (3RD PTY REQ.),3,VA,US,UNITED STATES,residence
90012615,,,8195578,1,,,,residence
90012615,MONEYCAT,,LTD.,2,,IL,ISRAEL,residence
90012616,RICHARD,,KRUKAR (3RD PTY REQ.),3,NM,US,UNITED STATES,residence
90012616,MLB ADVANCED,,"MEDIA, LP",2,NY,US,UNITED STATES,residence
90012616,,,7681144,1,,,,residence
90012617,JOSEPH,A.,"CAPRARO, JR. (3RD PTY REQ.)",3,MA,US,UNITED STATES,residence
90012617,,,6311231,1,,,,residence
90012617,PRAGMATUS,,"TELECOM, LLC",2,VA,US,UNITED STATES,residence
90012618,,,8116906,1,,,,residence
90012618,"PEVCO SYSTEMS INTERNATIONAL,",,INC.(OWNER),2,MD,US,,residence
90012618,"SWISSLOG TRANSLOGIC, HEALTHCARE",,SOLUTIONS(3RD.PTY.REQ.),3,CO,US,,residence
90012619,ROBERT,M.,"HANSEN, ESQ.,(3RD.PTY.REQ.)",3,VA,US,,residence
90012619,MANUEL ANTONIO,,MEDEL(OWNER),2,,CL,CHILE,residence
90012619,,,7025407,1,,,,residence
90012620,OPPEDAHL PATENT LAW,,FIRM LLC (3RD PARTY REQUESTER),3,CO,US,,residence
90012620,,,7093376,1,,,,residence
90012620,"ENNOVA DIRECT,",,INC. (ASSIGNEE),2,CA,US,UNITED STATES,residence
90012621,"BLENDER PRODUCTS,",,INC.,2,CO,US,UNITED STATES,residence
90012621,,,7588611,1,,,,residence
90012621,MARGARET POISON,,OPPEDAHL PATENT LAW FIRM LLC,3,CO,US,UNITED STATES,residence
90012622,FMC,CO,CORPORATION,2,PA,US,,residence
90012622,,,RE 38675,1,,,,residence
90012622,"HAMRE, SCHUMANN, MUELLER & LARSON",,P.C. (3RD. PTY. REQ.),3,MN,US,UNITED STATES,residence
90012623,APPLE,,INC. (OWNER),2,CA,US,UNITED STATES,residence
90012623,GRANT,E.,"POLLACK, P.C. (3RD PTY. REQ.)",3,NY,US,UNITED STATES,residence
90012623,,,"7,458,025 B2",1,,,,residence
90012624,"SCHWEGMAN, LUNDBERG",,"& WOESSNER, P.A. (3RD PTY REQ.)",3,MN,US,UNITED STATES,residence
90012624,,,6524031,1,,,,residence
90012624,TRIC TOOLS,,INC.,2,CA,US,,residence
90012625,,,8245491,1,,,,residence
90012625,MODINE MANUFACTURING,,COMPANY (OWNER),2,WI,US,,residence
90012625,MICHAEL,J.,MLOTKOWSKI (3RD. PTY. REQ.),3,VA,US,,residence
90012626,,,5592491,1,,,,residence
90012626,F. LESLIE BESSENGER,,III (3RD PTY REQ.),3,GA,US,UNITED STATES,residence
90012626,EON,,CORPORATION,2,VA,US,UNITED STATES,residence
90012627,,,8171993,1,,,,residence
90012627,REXFORD,A.,JOHNSON (3RD PTY REQ.),3,ID,US,UNITED STATES,residence
90012627,HEAT ON-THE-,,"FLY, LLC",2,LA,US,UNITED STATES,residence
90012628,,,6702857,1,,,,residence
90012628,"DEXCOM,",,INC.(OWNER),2,CA,US,,residence
90012628,EDWARD,J.,"BABA, ESQ.(3RD.PTY.REQ.)",3,CA,US,,residence
90012629,SYNERON MEDICAL,,LTD.(OWNER),2,,IL,ISRAEL,residence
90012629,PATENT,,OWNER,3,DC,US,,residence
90012629,,,6662054,1,,,,residence
90012630,ERISE IP,,P.A. (3RD PTY REQ.),3,KS,US,,residence
90012630,"VISTEON TECHNOLOGIES,",,LLC.,2,MI,US,,residence
90012630,,,5832408,1,,,,residence
90012631,"DEXCOM,",,INC.(OWNER),2,CA,US,,residence
90012631,,,7835777,1,,,,residence
90012631,DAVID,E.,NOVAK(3RD.PTY.REQ.),3,IN,US,,residence
90012632,DEAN,M.,MUNYON (3RD.PTY.REQ.),3,TX,US,UNITED STATES,residence
90012632,"ORECK HOLDINGS,",,LLC. (OWNER),2,WY,US,UNITED STATES,residence
90012632,,,7811348,1,,,,residence
90012633,,,"7,889,722 B2",1,,,,residence
90012633,"SHANE SONDREAL, ESQ. CRAWFORD MAUNU",,PLLC (3RD PTY. REQ.),3,MN,US,UNITED STATES,residence
90012633,"BEAR CREEK TECHNOLOGIES,",,INC. (OWNER),2,AL,US,UNITED STATES,residence
90012634,"NET TALK COM,",,INC. (OWNER),2,FL,US,UNITED STATES,residence
90012634,,,"8,243,722 B2",1,,,,residence
90012634,DANIEL,,BORISLOW (3RD PTY. REQ.),3,FL,US,UNITED STATES,residence
90012635,,,6305880,1,,,,residence
90012635,"SCHWEGMAN, LUNDBERG",,"& WOESSNER, P.A. (3RD PTY REQ.)",3,MN,US,,residence
90012635,TRIC TOOLS,,INC.,2,CA,US,,residence
90012636,LAWRENCE,B.,LOCKWOOD (INV),2,CA,US,UNITED STATES,residence
90012636,,,7010508,1,,,,residence
90012636,SCOTT,C.,HARRIS (3RD PTY REQ.),3,CA,US,UNITED STATES,residence
90012637,MOBILEMEDIA,,IDEAS LLC,2,MD,US,UNITED STATES,residence
90012637,,,6427078,1,,,,residence
90012637,BRYAN C. DINER,AND,JOHN S. SIEMAN (3RD PTY REQ.),3,DC,US,UNITED STATES,residence
90012638,,,6253075,1,,,,residence
90012638,MOBILEMEDIA IDEAS,,LLC(OWNER),2,MD,US,,residence
90012638,BRYAN,C.,DINER(3RD.PTY.REQ.),3,DC,US,,residence
90012639,"FINNEGAN, HENDERSON, FARABOW,",,"GARRETT & DUNNER, L.L.P. (3RD PTY)",3,GA,US,,residence
90012639,EON,,CORPORATION (ASSIGNEE),2,TX,US,,residence
90012639,,,5663757,1,,,,residence
90012640,PATENT,,OWNER,3,,JP,JAPAN,residence
90012640,"HITACHI CHEMICAL COMPANY,",,LTD.(OWNER),2,,JP,JAPAN,residence
90012640,,,8017444,1,,,,residence
90012641,SCOTT,C.,HARRIS (3RD PTY REQ.),3,CA,US,UNITED STATES,residence
90012641,LAWRENCE,B.,LOCKWOOD (INV),2,CA,US,UNITED STATES,residence
90012641,,,6289319,1,,,,residence
90012642,,,7343348,1,,,,residence
90012642,"BANK OF AMERICA,",,N.A.,2,NC,US,,residence
90012642,BRADLEY,M.,GANZ (3RD.PTY.REQ.),3,OR,US,UNITED STATES,residence
90012643,JAMES,C.,BROOKS (3RD PTY. REQ.),3,CA,US,UNITED STATES,residence
90012643,,,"6,512,415 B1",1,,,,residence
90012643,AMERICAN EXPRESS TRAVEL RELATED,SERVICES,"COMPANY, INC. (OWNER)",2,NY,US,UNITED STATES,residence
90012644,,,"7,585,344 B2",1,,,,residence
90012644,"ORECK HOLDINGS,",,LLC. (OWNER),2,WY,US,UNITED STATES,residence
90012644,"ANTHONY PETRO, MEYERTONS HOOD KIVLIN",,KOWERT & GOETZEL (3RD PTY. REQ.),3,TX,US,UNITED STATES,residence
90012645,"NUVASIVE,",,INC.,2,CA,US,UNITED STATES,residence
90012645,MICHAEL,J.,RAM (3RD PTY REQ.),3,CA,US,UNITED STATES,residence
90012645,,,7470236,1,,,,residence
90012646,THE MAXHAM,,FIRM (3RD PTY REQ.),3,CA,US,UNITED STATES,residence
90012646,HAWAII,,"AIRBOARDS, LLC",2,HI,US,,residence
90012646,,,6066016,1,,,,residence
90012647,"ULTREO,",,INC. (3RD PTY REQ.),3,VA,US,UNITED STATES,residence
90012647,BRAUN,,GMBH,2,,DE,GERMANY,residence
90012647,,,8181301,1,,,,residence
90012648,,,5936770,1,,,,residence
90012648,3M INNOVATIVE PROPERTIES,,COMPANY(OWNER),2,MN,US,,residence
90012648,NOVAK DRUCE + QUIGG,,LLP(3RD.PTY.REQ.),3,TX,US,,residence
90012649,LIGHT WAVE,,LTD.(OWNER),2,NV,US,,residence
90012649,,,5564859,1,,,,residence
90012649,MANUEL DE LA,,CERRA(3RD.PTY.REQ.),3,CA,US,,residence
90012650,PATENT,,OWNER,3,NJ,US,,residence
90012650,,,6020980,1,,,,residence
90012650,VERIZON PATENT AND LICENSING,,INC.(OWNER),2,NJ,US,,residence
90012651,,,"7,855,287 B2",1,,,,residence
90012651,TROLL BUSTERS,,LLC (3RD PTY. REQ.),3,WA,US,UNITED STATES,residence
90012651,CYANAGEN,,SRL (OWNER),2,,IT,ITALY,residence
90012652,,,"5,479,476",1,,,,residence
90012652,MOBILEMEDIA IDEAS,,LLC (OWNER),2,MD,US,UNITED STATES,residence
90012652,ROBERT,C.,MATTSON (3RD PTY. REQ.),3,VA,US,UNITED STATES,residence
90012653,,,"7,026,390 B2",1,,,,residence
90012653,OWENS CORNING INTELLECTUAL,,"CAPITAL, LLC (OWNER)",2,OH,US,UNITED STATES,residence
90012653,BARRY,I,HOLLANDER (3RD PTY. REQ.),3,VA,US,UNITED STATES,residence
90012654,"LIFETIME PRODUCTS,",,INC. (OWNER),2,UT,US,UNITED STATES,residence
90012654,,,"7,749,111 B1",1,,,,residence
90012654,NOVAK DRUCE & QUIGG,,LLP (3RD PTY. REQ.),3,TX,US,UNITED STATES,residence
90012655,,,7786894,1,,,,residence
90012655,ANDREW,M.,OLLIS (3RD PTY REQ.),3,VA,US,UNITED STATES,residence
90012655,"ENERGY, UNITED STATES",,DEPARTMENT OF,2,DC,US,UNITED STATES,residence
90012656,,,7712796,1,,,,residence
90012656,ANVIL INTERNATIONAL,,LLC (3RD PTY REQ.),3,NH,US,UNITED STATES,residence
90012656,VICTAULIC,,COMPANY,2,PA,US,UNITED STATES,residence
90012657,HANS-PETER,G.,"HOFFMANN, PHD. (3RD PTY REQ.)",3,CT,US,UNITED STATES,residence
90012657,TEVA PHARMACEUTICALS,,"USA, INC.",2,PA,US,UNITED STATES,residence
90012657,,,7759500,1,,,,residence
90012658,,,8225376,1,,,,residence
90012658,GRANT,E.,"POLLACK, ESQ.(3RD.PTY.REQ.)",3,NY,US,,residence
90012658,"FACEBOOK,",,INC.(OWNER),2,CA,US,,residence
90012659,J2 GLOBAL,,INC(3RD PTY. REQ.),3,CA,US,,residence
90012659,,,"5,872,640",1,,,,residence
90012659,XPEDITE SYSTEMS,,INC(OWNER),2,GA,US,,residence
90012660,,,8157054,1,,,,residence
90012660,MICHAEL RAY,,ADAIR (INV),2,GA,US,UNITED STATES,residence
90012660,JEFFREY,R.,KUESTER (3RD PTY REQ.),3,GA,US,UNITED STATES,residence
90012661,,,"7,464,792 B2",1,,,,residence
90012661,"JEFFREY R. KUESTER, TAYLOR ENGLISH",,"DUMA, LLP (3RD PTY. REQ.)",3,GA,US,UNITED STATES,residence
90012661,Michael,Ray,Adair (owner),2,GA,US,UNITED STATES,residence
90012662,"JOBAR INTERNATIONAL,",,INC. (3RD PTY. REQ.),3,CA,US,UNITED STATES,residence
90012662,,,"6,574,051 B1",1,,,,residence
90012662,Odie,B.,Powell (Owner),2,MS,US,UNITED STATES,residence
90012663,"MERIDIANLINK,",,INC. (3RD PTY. REQ.),3,CA,US,UNITED STATES,residence
90012663,Frederick,T,Dykes (OWNER),1,VA,US,UNITED STATES,residence
90012663,,,"6,438,526 B1",2,,,,residence
90012664,BENJAMIN,J.,HAUPTMAN (3RD PTY. REQ.),3,VA,US,UNITED STATES,residence
90012664,SAINT-GOBAIN,,VITRAGE (OWNER),2,,FR,FRANCE,residence
90012664,,,"6,334,382 B2",1,,,,residence
90012665,,,7028758,1,,,,residence
90012665,"HON HAI PRECISION INDUSTRY CO.,",,LTD.,2,,TW,TAIWAN,residence
90012665,HDLS IPR,,SERVICES (3RD PTY. REQ.),3,VA,US,UNITED STATES,residence
90012666,"KARMA, INC. (DBA JEWELL TOOL",,TECHNOLOGY) 3RD PTY REQ.,3,IA,US,UNITED STATES,residence
90012666,,,7942616,1,,,,residence
90012666,ALLIED MACHINE &,,ENGINEERING CORP.,2,OH,US,UNITED STATES,residence
90012667,ERIC,,LAMORTE(3RD PTY REQ),3,PA,US,,residence
90012667,KNIT-RITE,,INC(OWNER),2,KS,US,,residence
90012667,,,"6,158,253",1,,,,residence
90012668,,,7534900,1,,,,residence
90012668,"TEVA PHARMACEUTICALS USA,",,INC. (OWNER),2,PA,US,UNITED STATES,residence
90012668,GRANT,E.,"POLLACK, P.C. (3RD. PTY. REQ.)",3,NY,US,UNITED STATES,residence
90012669,LENNON IMAGE TECHNOLOGIES,,LLC(OWNER),2,TX,US,,residence
90012669,,,6624843,1,,,,residence
90012669,SPRYOS,J.,LAZARIS(3RD.PTY.REQ.),3,CA,US,,residence
90012670,,,8088480,1,,,,residence
90012670,"SHEILDMARK,",,INC.,2,OH,US,UNITED STATES,residence
90012670,CREATIVE SAFETY,,"SUPPLY, LLC (3RD PTY REQ.)",3,,,,residence
90012671,LAWRENCE,B.,LOCKWOOD (INV),2,CA,US,UNITED STATES,residence
90012671,,,7010508,1,,,,residence
90012671,SCOTT,C.,"HARRIS, ESQ. (3RD PTY REQ.)",3,CA,US,UNITED STATES,residence
90012672,"MEDTRONIC,",,INC.(OWNER),2,MN,US,,residence
90012672,DANIEL,W.,ROBERTS (3RD.PTY.REQ.),3,CO,US,,residence
90012672,,,7972377,1,,,,residence
90012673,TRENTON,J.,ROCHE (3RD PTY. REQ.),3,DC,US,UNITED STATES,residence
90012673,,,"7,924,323 B2",1,,,,residence
90012673,TRENTON,J.,ROCHE (3RD PTY. REQ.),3,DC,US,UNITED STATES,postal
90012673,"WALKER DIGITAL,",,LLC (OWNER),2,CT,US,UNITED STATES,residence
90012674,GLOBAL CONVERGENCE,,SOLUTIONS (OWNER),2,NJ,US,UNITED STATES,residence
90012674,,,"8,228,901 B2",1,,,,residence
90012674,"CLIFFORD D. HYRA, SYMBUS LAW",,GROUP (3RD PTY. REQ.,3,VA,US,UNITED STATES,residence
90012675,EBAY,,INC.,2,CA,US,UNITED STATES,residence
90012675,GRANT,E.,"POLLACK, ESQ. (3RD PTY REQ.)",3,NY,US,UNITED STATES,residence
90012675,,,7659905,1,,,,residence
90012676,,,7422603,1,,,,residence
90012676,DANIEL,W.,ROBERTS (3RD PTY REQ.),3,CO,US,UNITED STATES,residence
90012676,"MEDTRONIC,",,INC.,2,MN,US,UNITED STATES,residence
90012677,,,"7,824,652",1,,,,residence
90012677,TESSENDERLO KERLEY,,INC(OWNER),2,AZ,US,,residence
90012677,USHA,,MENON(3RD PTY REQ.),3,TX,US,,residence
90012678,"TESSENDERLO KERLEY,",,INC. (OWNER),2,AZ,US,,residence
90012678,,,7927576,1,,,,residence
90012678,"USHA MENON, D'AMBROSIO & MENON,",,PLLC (3RD. PTY. REQ.),3,TX,US,,residence
90012679,NOVAK DRUCE + QUIGG,,LLP(3RD.PTY.REQ.),3,TX,US,,residence
90012679,RONALD,A.,"KATZ TECHNOLOGY LICENSING,L.P.(OWNER)",2,CA,US,,residence
90012679,,,5128984,1,,,,residence
90012680,GENERAL ELECTRIC CAPITAL,,CORPORATION (OWNER),2,GA,US,,residence
90012680,NOVAK DRUCE + QUIGG,,LLP (3RD. PTY. REQ.),3,TX,US,,residence
90012680,,,5251252,1,,,,residence
90012681,GRANT,E.,"POLLACK, ESQ. (3RD PTY REQ.)",3,NY,US,UNITED STATES,residence
90012681,,,7139916,1,,,,residence
90012681,EBAY,,INC,2,CA,US,,residence
90012682,"OAKWOOD ENERGY MANAGEMENT,",,INC. (3RD PTY. REQ.),3,MI,US,,residence
90012682,"WHITE IMPACT CO.,",,LTD.,2,,JP,JAPAN,residence
90012682,,,8056962,1,,,,residence
90012683,MICHAEL,R.,D'ANGELO (OWNER),3,MA,US,UNITED STATES,residence
90012683,EDWARD,G.,FEY (OWNER),2,MA,US,UNITED STATES,residence
90012683,,,"8,123,663 B2",1,,,,residence
90012683,DAVID,A.,JONES (3RD PTY. REQ.),4,UT,US,UNITED STATES,residence
90012684,,,"7,174,362 B1",1,,,,residence
90012684,ERIC,L.,MASCHOFF (3RD PTY. REQ.),3,UT,US,UNITED STATES,residence
90012684,INNOVATIVE AUTOMATION,,LLC (OWNER),2,CA,US,UNITED STATES,residence
90012685,SCOTT,C.,HARRIS (3RD PTY REQ.),3,CA,US,UNITED STATES,residence
90012685,LAWRENCE,B.,LOCKWOOD (INV),2,CA,US,UNITED STATES,residence
90012685,,,5576951,1,,,,residence
90012686,,,5863584,1,,,,residence
90012686,AQUAPULSE,,"SYSTEMS, INC. (3RD PTY REQ.)",3,CA,US,UNITED STATES,residence
90012686,CH2O,,INCORPORTED,2,WA,US,,residence
90012687,Dennis,Michael,Krawchuk,1,,,,residence
90012688,HARRIS,,CORPORATION(OWNER),2,FL,US,,residence
90012688,LEWIS AND ROCA,,LLP(3RD.PTY.REQ.),3,CA,US,,residence
90012688,,,7916684,1,,,,residence
90012689,GRANDEYE,,LTD(OWNER),2,,GB,UNITED KINGDOM,residence
90012689,"THOMAS CARNAVALE, SENTRY 360",,"SECURITY, INC.(3RD.PTY.REQ.)",3,IL,US,,residence
90012689,,,7542035,1,,,,residence
90012690,ANGELA,C.,HUANG (3RD PTY REQ.),3,CA,US,UNITED STATES,residence
90012690,,,8256913,1,,,,residence
90012690,APPLE,,INC.,2,CA,US,UNITED STATES,residence
90012691,Jeffrey,,Schwindt,1,,,,residence
90012692,Hoyt,A.,Fleming (OWNER),1,ID,US,UNITED STATES,residence
90012692,,,"RE41,905 E",2,,,,residence
90012692,THOMAS,W.,"HUMPHREY, ESQ. (3RD PTY. REQ.)",3,OH,US,UNITED STATES,residence
90012693,KENEALY VAIDYA,,LLP (3RD PTY. REQ.),3,VA,US,UNITED STATES,residence
90012693,BAYER SCHERING PHARMA,,AKTIENGESELLSCHAFT,2,,DE,GERMANY,residence
90012693,,,5676968,1,,,,residence
90012694,KENNETH,,OTTESEN (3RD PTY. REQ.),3,NJ,US,UNITED STATES,residence
90012694,,,"7,561,104 B2",1,,,,residence
90012694,"COMMSCOPE, INC. OF NORTH",,CAROLINA (OWNER),2,NC,US,UNITED STATES,residence
90012695,,,5464946,1,,,,residence
90012695,IST MEDIA,,LLC,2,CA,US,UNITED STATES,residence
90012695,PAUL R. HART c/o,,"ERISE IP, PA (3RD PTY REQ.)",3,KS,US,UNITED STATES,residence
90012696,JOHN BEAN TECHNOLOGIES,,CORPORATION,2,IL,US,UNITED STATES,residence
90012696,,,7104465,1,,,,residence
90012697,LG ELECTRONICS,,INC(3RD PTY REQ.),3,,,,residence
90012697,KONINKLIJKE KPN,,NV(OWNER),2,,NL,NETHERLANDS,residence
90012697,,,"5,930,250",1,,,,residence
90012698,"J. MITCHELL JONES,",,CASIMIR JONES SC(3RD.PTY.REQ.),3,WI,US,,residence
90012698,NEPTUNE TECHNOLOGIES & BIORESSOURCE,,"INC,(OWNER)",2,,CA,CANADA,residence
90012698,,,8278351,1,,,,residence
